endpoint,is_active,name,position,years_active
/players/K/KralGe20.htm,False,Gerry Krall,DB-HB,1950-1950
/players/K/KramEr00.htm,False,Erik Kramer,QB,1987-1999
/players/K/KramFr20.htm,False,Fritz Kramer,G-C,1927-1927
/players/K/KramGe20.htm,False,George Kramer,G-T,1921-1924
/players/K/KramJa20.htm,False,Jack Kramer,T,1946-1946
/players/K/KramJe00.htm,False,Jerry Kramer,G,1958-1968
/players/K/KramJo20.htm,False,Jordan Kramer,LB,2003-2004
/players/K/KramKe00.htm,False,Kent Kramer,TE,1966-1974
/players/K/KramKy20.htm,False,Kyle Kramer,DB,1989-1989
/players/K/KramRo00.htm,False,Ron Kramer,E-TE,1957-1967
/players/K/KramTo00.htm,False,Tommy Kramer,QB,1977-1990
/players/K/KranMa00.htm,False,Matt Kranchick,TE,2004-2005
/players/K/KranKe20.htm,False,Ken Kranz,DB,1949-1949
/players/K/KratBo20.htm,False,Bob Kratch,G,1989-1996
/players/K/KratDa20.htm,False,Dan Kratzer,WR,1973-1973
/players/K/KrauBa20.htm,False,Babe Kraus,T-G,1924-1924
/players/K/KrauBi20.htm,False,Bill Krause,G,1938-1938
/players/K/KrauHe20.htm,False,Henry Krause,C-G,1936-1938
/players/K/KrauJo00.htm,True,Jonathan Krause,WR,2015-2015
/players/K/KrauLa00.htm,False,Larry Krause,RB,1970-1974
/players/K/KrauMa20.htm,False,Max Krause,B,1933-1940
/players/K/KrauPa00.htm,False,Paul Krause,DB-WR,1964-1979
/players/K/KrauRy00.htm,False,Ryan Krause,TE,2004-2007
/players/K/KrauBa21.htm,False,Barry Krauss,LB,1979-1989
/players/K/KrayRi20.htm,False,Rich Kraynak,LB,1983-1987
/players/K/KreaJo20.htm,False,John Kreamcheck,DT,1953-1955
/players/K/KreiDa00.htm,False,Dan Kreider,FB,2000-2009
/players/K/KreiSt00.htm,False,Steve Kreider,WR,1979-1986
/players/K/KreiWa20.htm,False,Walt Kreinheder,C-G-B,1922-1925
/players/K/KreiCa00.htm,True,Casey Kreiter,LS,2016-2016
/players/K/KreiRi00.htm,False,Rich Kreitling,E,1959-1964
/players/K/KrejJo20.htm,False,Joe Krejci,E,1934-1934
/players/K/KremKe20.htm,False,Ken Kremer,NT-DE,1979-1984
/players/K/KremKa20.htm,False,Karl Kremser,K,1969-1970
/players/K/KrenMi20.htm,False,Mitch Krenk,TE,1984-1984
/players/K/KrenTy20.htm,False,Ty Krentler,FB,1920-1920
/players/K/KrenCr00.htm,False,Craig Krenzel,QB,2004-2004
/players/K/KrepKe00.htm,False,Keith Krepfle,TE,1975-1982
/players/K/KrerMa20.htm,False,Mark Krerowicz,G,1987-1987
/players/K/KresJo20.htm,False,Joe Kresky,G-T,1932-1935
/players/K/KresEr00.htm,False,Eric Kresser,QB,1998-1998
/players/K/KreuOl00.htm,False,Olin Kreutz,C,1998-2011
/players/K/KrevAl20.htm,False,Al Krevis,T,1975-1976
/players/K/KrieDa00.htm,False,Dave Krieg,QB,1980-1998
/players/K/KrieJi00.htm,False,Jim Krieg,WR,1972-1972
/players/K/KrieBo20.htm,False,Bob Krieger,E,1941-1946
/players/K/KrieEa20.htm,False,Earl Krieger,FB-HB,1921-1922
/players/K/KrieEm20.htm,False,Emmett Kriel,G,1939-1939
/players/K/KrieDo20.htm,False,Doug Kriewald,G,1967-1968
/players/K/KrieCl20.htm,False,Clint Kriewaldt,LB,1999-2007
/players/K/KrimJo20.htm,False,John Krimm,DB,1982-1982
/players/K/KrinFr20.htm,False,Frank Kring,LB,1945-1945
/players/K/KrisBi00.htm,False,Billy Krisher,G,1958-1961
/players/K/KrisHo20.htm,False,Howie Kriss,HB,1931-1931
/players/K/KrisKe00.htm,False,Keaton Kristick,LB,2010-2010
/players/K/KrisFr20.htm,False,Frank Kristufek,T,1940-1941
/players/K/KrivJo20.htm,False,Joe Krivonak,G,1946-1946
/players/K/KrofTy00.htm,True,Tyler Kroft,TE,2015-2016
/players/K/KrolJo20.htm,False,Joe Krol,HB,1945-1945
/players/K/KrolAl20.htm,False,Alex Kroll,T-C,1962-1962
/players/K/KrolBo20.htm,False,Bob Kroll,DB,1972-1972
/players/K/KronGa20.htm,False,Gary Kroner,DB-K,1965-1967
/players/K/KropTr20.htm,False,Troy Kropog,T,2009-2012
/players/K/KrouMa00.htm,False,Matt Kroul,DT,2010-2010
/players/K/KrouRa00.htm,False,Ray Krouse,DT-DE-T,1951-1960
/players/K/KrucMi00.htm,False,Mike Kruczek,QB,1976-1980
/players/K/KrueAl20.htm,False,Al Krueger,T,1924-1924
/players/K/KrueAl21.htm,False,Al Krueger,HB-E,1941-1946
/players/K/KrueCh00.htm,False,Charlie Krueger,DT-DE,1959-1973
/players/K/KrueRo20.htm,False,Rolf Krueger,DE-DT,1969-1974
/players/K/KrugPa99.htm,True,Paul Kruger,DE,2009-2016
/players/K/KrumTo20.htm,False,Todd Krumm,DB,1988-1988
/players/K/KrumTi00.htm,False,Tim Krumrie,NT-DT,1983-1994
/players/K/KrupJo00.htm,False,Joe Krupa,DT,1956-1964
/players/K/KrusBo20.htm,False,Bob Kruse,G-T,1967-1969
/players/K/KrutLa00.htm,False,Larry Krutko,FB,1958-1960
/players/K/KrysJe20.htm,False,Jerry Krysl,T,1927-1927
/players/K/KsioJo20.htm,False,John Ksionzyk,QB,1947-1947
/players/K/KubaRa20.htm,False,Ray Kubala,C,1964-1967
/players/K/KubeBo20.htm,False,Bob Kuberski,DT,1995-1999
/players/K/KubiGa00.htm,False,Gary Kubiak,QB,1983-1991
/players/K/KubiLa20.htm,False,Larry Kubin,LB,1982-1985
/players/K/KuchTe20.htm,False,Ted Kucharski,E,1930-1930
/players/K/KuchFr20.htm,False,Frank Kuchta,LB-C,1958-1960
/players/K/KuczPa20.htm,False,Paul Kuczo,B,1929-1929
/players/K/KuczBe20.htm,False,Bert Kuczynski,E,1943-1946
/players/K/KuecBo00.htm,False,Bob Kuechenberg,G-T-C,1970-1983
/players/K/KuecRu20.htm,False,Rudy Kuechenberg,LB,1967-1971
/players/K/KuecLu00.htm,True,Luke Kuechly,ILB,2012-2016
/players/K/KuehRy20.htm,False,Ryan Kuehl,DT,1996-2006
/players/K/KuehWa20.htm,False,Waddy Kuehl,B,1920-1924
/players/K/KuehAr20.htm,False,Art Kuehn,C,1976-1983
/players/K/KuffRa20.htm,False,Ray Kuffel,E,1947-1949
/players/K/KuglPe20.htm,False,Pete Kugler,NT-DE,1981-1990
/players/K/KuhaJo20.htm,False,Joe Kuharich,G,1940-1945
/players/K/KuhnJo00.htm,True,John Kuhn,FB,2006-2016
/players/K/KuhnMa00.htm,True,Markus Kuhn,DT,2012-2015
/players/K/KuhnOs20.htm,False,Oscar Kuhner,T-G-E,1920-1921
/players/K/KuhrGe20.htm,False,George Kuhrt,T,1921-1921
/players/K/KuicSt20.htm,False,Stan Kuick,G,1926-1926
/players/K/KulbJo00.htm,False,Joe Kulbacki,HB,1960-1960
/players/K/KulbVi20.htm,False,Vic Kulbitski,FB,1946-1948
/players/K/KullMi20.htm,False,Mike Kullman,DB,1987-1987
/players/K/KumeEr20.htm,False,Eric Kumerow,DE-LB,1988-1990
/players/K/KunzGe00.htm,False,George Kunz,T,1969-1980
/players/K/KunzLe20.htm,False,Lee Kunz,LB,1979-1981
/players/K/KunzTe00.htm,False,Terry Kunz,RB,1976-1976
/players/K/KupcIr20.htm,False,Irv Kupcinet,QB,1935-1935
/players/K/KupeCh20.htm,False,Chris Kuper,G,2006-2013
/players/K/KuppCr20.htm,False,Craig Kupp,QB,1991-1991
/players/K/KuppJa00.htm,False,Jake Kupp,G-TE,1964-1975
/players/K/KureRa00.htm,False,Ralph Kurek,RB,1965-1970
/players/K/KuriJa20.htm,False,Jamie Kurisko,TE,1987-1987
/players/K/KurnMa00.htm,False,Mario Kurn,LB,2012-2012
/players/K/KurnHo20.htm,False,Howard Kurnick,LB,1979-1979
/players/K/KurpJu20.htm,False,Justin Kurpeikis,LB,2001-2004
/players/K/KurrRo20.htm,False,Roy Kurrasch,E,1947-1948
/players/K/KurtJo20.htm,False,Joe Kurth,T,1933-1934
/players/K/KushEr00.htm,True,Eric Kush,C,2013-2016
/players/K/KushRo20.htm,False,Rod Kush,DB,1980-1985
/players/K/KuskJo20.htm,False,John Kusko,B,1936-1938
/players/K/KussLo20.htm,False,Lou Kusserow,LB-FB,1949-1950
/players/K/KutlRu20.htm,False,Rudy Kutler,G,1925-1925
/players/K/KutnMa20.htm,False,Mal Kutner,E-DB,1946-1950
/players/K/KuusBi20.htm,False,Bill Kuusisto,G,1941-1946
/players/K/KuykFu00.htm,False,Fulton Kuykendall,LB,1975-1985
/players/K/KuziBo20.htm,False,Bob Kuziel,C-T,1972-1980
/players/K/KuzmJo20.htm,False,John Kuzman,T,1941-1947
/players/K/KvatZv20.htm,False,Zvonimir Kvaternik,G,1934-1934
/players/K/KvisJo20.htm,False,John Kvist,T,1920-1920
/players/K/KwalTe00.htm,False,Ted Kwalick,TE,1969-1977
/players/K/KwiaNi00.htm,True,Nick Kwiatkoski,ILB,2016-2016
/players/K/KyleAa20.htm,False,Aaron Kyle,DB,1976-1982
/players/K/KyleJa20.htm,False,Jason Kyle,LB,1995-2010
/players/K/KyleJo20.htm,False,Johnny Kyle,FB,1923-1923
/players/K/KyleRi20.htm,False,Rip Kyle,C-T-G,1925-1926
/players/K/KyleTr20.htm,False,Troy Kyles,WR,1990-1990
/players/L/LaacGa20.htm,False,Galen Laack,G,1958-1958
/players/L/LaakEr20.htm,False,Eric Laakso,T-G,1978-1984
/players/L/LaavPa20.htm,False,Paul Laaveg,G,1970-1975
/players/L/LaBeSa20.htm,False,Sandy LaBeaux,DB,1983-1983
/players/L/LabiMi20.htm,False,Mike Labinjo,LB,2004-2005
/players/L/LaBiTo20.htm,False,Tony LaBissoniere,C-G,1922-1922
/players/L/LaBoMa20.htm,False,Matt LaBounty,DE-DT,1993-2001
/players/L/LaBoTr20.htm,False,Travis LaBoy,DE,2004-2011
/players/L/LaCaRy20.htm,False,Ryan LaCasse,LB,2006-2006
/players/L/LaceBo20.htm,False,Bob Lacey,WR,1964-1964
/players/L/LaceJa99.htm,False,Jacob Lacey,DB,2009-2012
/players/L/LachSt20.htm,False,Steve Lach,WB-FB-HB,1942-1947
/players/L/LaChSe00.htm,False,Sean LaChapelle,WR,1993-1996
/players/L/LachJi00.htm,False,Jim Lachey,T,1985-1995
/players/L/LaciCo20.htm,False,Corbin Lacina,G,1994-2003
/players/L/LackRi20.htm,False,Rick Lackman,HB,1933-1935
/players/L/LaCoMa00.htm,True,Matt LaCosse,TE,2015-2015
/players/L/LaCrDa20.htm,False,Dave LaCrosse,LB,1977-1977
/players/L/LacyEd00.htm,True,Eddie Lacy,RB,2013-2016
/players/L/LacyKe00.htm,False,Ken Lacy,RB,1984-1987
/players/L/LaddAn00.htm,False,Anthony Ladd,WR,1998-1998
/players/L/LaddEr00.htm,False,Ernie Ladd,DT,1961-1968
/players/L/LaddJi20.htm,False,Jim Ladd,E,1954-1954
/players/L/LadlKe00.htm,True,Kenny Ladler,FS,2014-2014
/players/L/LadoL.20.htm,True,L.P. Ladouceur,DE,2005-2016
/players/L/LadrWa20.htm,False,Wally Ladrow,HB,1921-1921
/players/L/LadsTi20.htm,False,Tiny Ladson,G,1922-1922
/players/L/LadoDo20.htm,False,Doc LaDuron,FB,1921-1921
/players/L/LadyPe20.htm,False,Pete Ladygo,G-LB,1952-1954
/players/L/LafaDa20.htm,False,Dave Lafary,T-G,1977-1985
/players/L/LaFaTr20.htm,False,Tron LaFavor,DT,2003-2003
/players/L/LaFeBr00.htm,True,Brandon LaFell,WR,2010-2016
/players/L/LaFiBi20.htm,False,Bill LaFitte,E,1944-1944
/players/L/LaFlBi20.htm,False,Bill LaFleur,P,2002-2003
/players/L/LaFlDa00.htm,False,David LaFleur,TE,1997-2000
/players/L/LaFlGr00.htm,False,Greg LaFleur,TE,1981-1986
/players/L/LaFlJo20.htm,False,Joe LaFleur,G-FB-C-HB,1922-1924
/players/L/LageDi20.htm,False,Dick Lage,E,1961-1961
/players/L/LageJe20.htm,False,Jeff Lageman,DE-LB,1989-1998
/players/L/LagoCh20.htm,False,Chet Lagod,G,1953-1953
/players/L/LaGrMo00.htm,False,Morris LaGrand,RB,1975-1975
/players/L/LahaHa20.htm,False,Hal Lahar,G,1941-1948
/players/L/LahePa20.htm,False,Pat Lahey,E-DE,1946-1947
/players/L/LaHoMi20.htm,False,Mike LaHood,G,1969-1972
/players/L/LahrWa20.htm,False,Warren Lahr,DB,1949-1959
/players/L/LaidSc00.htm,False,Scott Laidlaw,RB,1975-1980
/players/L/LainAa00.htm,False,Aaron Laing,TE,1994-1997
/players/L/LainPo20.htm,False,Porter Lainhart,QB,1933-1933
/players/L/LairBr00.htm,False,Bruce Laird,DB,1972-1983
/players/L/LairJi20.htm,False,Jim Laird,B-G-T,1920-1931
/players/L/LajoBi20.htm,False,Bill Lajousky,G,1936-1936
/players/L/LakeAn20.htm,False,Antwan Lake,DE,2002-2008
/players/L/LakeCa00.htm,False,Carnell Lake,DB,1989-2001
/players/L/LakeRo20.htm,False,Roland Lakes,DT-DE-T-DT,1961-1971
/players/L/LallBo20.htm,False,Bob Lally,LB,1976-1976
/players/L/LaLoRo20.htm,False,Roger LaLonde,DT,1964-1965
/players/L/LamaPe20.htm,False,Pete Lamana,LB-C-FB,1946-1948
/players/L/LamaJa20.htm,False,Jason Lamar,LB,2002-2002
/players/L/LamaKe20.htm,False,Kevin Lamar,G,1987-1987
/players/L/LamaJo20.htm,False,Joe Lamas,G,1942-1942
/players/L/LambBr00.htm,False,Brad Lamb,WR,1992-1993
/players/L/LambMa20.htm,False,Mack Lamb,DB,1967-1968
/players/L/LambRo20.htm,False,Roddy Lamb,B,1925-1933
/players/L/LambRo00.htm,False,Ron Lamb,RB,1968-1972
/players/L/LambWa20.htm,False,Walt Lamb,E,1946-1946
/players/L/LambCu20.htm,False,Curly Lambeau,TB-FB-BB-E,1921-1929
/players/L/LambDa01.htm,True,DaVonte Lambert,DT,2016-2016
/players/L/LambDi20.htm,False,Dion Lambert,DB,1992-1994
/players/L/LambFr20.htm,False,Frank Lambert,P,1965-1966
/players/L/LambGo20.htm,False,Gordon Lambert,LB,1968-1969
/players/L/LambJa00.htm,False,Jack Lambert,LB,1974-1984
/players/L/LambKe00.htm,True,Keenan Lambert,S,2015-2015
/players/L/LambPa20.htm,False,Pat Lamberti,LB,1961-1961
/players/L/LambJo00.htm,True,Josh Lambo,K,2015-2016
/players/L/LambMi20.htm,False,Mike Lambrecht,DT,1987-1989
/players/L/LammKe00.htm,True,Kendall Lamm,T,2015-2016
/players/L/LammBu20.htm,False,Buck Lamme,E,1931-1931
/players/L/LammPe00.htm,False,Pete Lammons,TE,1966-1972
/players/L/LamoDa00.htm,False,Daryle Lamonica,QB,1963-1974
/players/L/LamoNo20.htm,False,Noel LaMontagne,T-G,2000-2000
/players/L/LampJa00.htm,True,Jake Lampman,WR,2016-2016
/players/L/LamsCh20.htm,False,Chuck Lamson,DB,1962-1967
/players/L/LamuEm00.htm,True,Emmanuel Lamur,LB,2012-2016
/players/L/LandDa20.htm,False,Dan Land,DB-RB,1987-1997
/players/L/LandFr20.htm,False,Fred Land,T-G,1948-1948
/players/L/LandMe20.htm,False,Mel Land,LB-DE,1979-1980
/players/L/LandLo20.htm,False,Lowell Lander,HB,1958-1958
/players/L/LandWa20.htm,False,Walter Landers,RB,1978-1979
/players/L/LandSe20.htm,False,Sean Landeta,P,1985-2005
/players/L/LandDe00.htm,False,Dennis Landholt,G,2012-2012
/players/L/LandKe20.htm,False,Kevin Landolt,DT,1999-1999
/players/L/LandDe99.htm,False,Derek Landri,DT,2007-2013
/players/L/LandJi20.htm,False,Jim Landrigan,T,1947-1947
/players/L/LandCh00.htm,True,Chris Landrum,LB,2016-2016
/players/L/LandMi20.htm,False,Mike Landrum,TE,1984-1984
/players/L/LandDa21.htm,False,Dawan Landry,DB,2006-2014
/players/L/LandGr00.htm,False,Greg Landry,QB,1968-1984
/players/L/LandJa00.htm,True,Jarvis Landry,WR,2014-2016
/players/L/LandLa99.htm,False,LaRon Landry,DB,2007-2014
/players/L/LandTo00.htm,False,Tom Landry,DB-HB-QB,1949-1955
/players/L/LandMo20.htm,False,Mort Landsberg,HB,1941-1947
/players/L/LandBo20.htm,False,Bob Landsee,C-G,1986-1987
/players/L/LaneAu99.htm,False,Austen Lane,DE,2010-2013
/players/L/LaneBo20.htm,False,Bobby Lane,LB,1963-1964
/players/L/LaneCl20.htm,False,Clayton Lane,T,1948-1948
/players/L/LaneEr00.htm,False,Eric Lane,RB,1981-1987
/players/L/LaneEr20.htm,False,Eric Lane,RB,1997-1997
/players/L/LaneFr00.htm,False,Fred Lane,RB,1997-1999
/players/L/LaneGa20.htm,False,Garcia Lane,DB,1985-1987
/players/L/LaneGa00.htm,False,Gary Lane,QB,1966-1968
/players/L/LaneJe00.htm,True,Jeremy Lane,CB,2012-2016
/players/L/LaneJo00.htm,True,Jorvorskie Lane,FB,2012-2015
/players/L/LaneLe20.htm,False,Les Lane,G,1939-1939
/players/L/LaneLe21.htm,False,Lew Lane,B,1924-1924
/players/L/LaneMa00.htm,False,MacArthur Lane,RB,1968-1978
/players/L/LaneMa20.htm,False,Max Lane,T-G,1994-2000
/players/L/LaneDi00.htm,False,Night Train Lane,DB-E,1952-1965
/players/L/LaneOx20.htm,False,Oxie Lane,T,1926-1926
/players/L/LaneSk20.htm,False,Skip Lane,DB,1984-1987
/players/L/LangBr99.htm,False,Brandon Lang,LB,2010-2010
/players/L/LangCh20.htm,False,Chick Lang,T,1927-1929
/players/L/LangDa00.htm,False,David Lang,RB,1991-1995
/players/L/LangGe00.htm,False,Gene Lang,RB,1984-1990
/players/L/LangIz00.htm,False,Izzy Lang,RB,1964-1969
/players/L/LangKe20.htm,False,Kenard Lang,DE-DT-LB,1997-2006
/players/L/LangLe20.htm,False,Le-Lo Lang,DB,1990-1993
/players/L/LangT.20.htm,True,T.J. Lang,T,2009-2016
/players/L/LangBo20.htm,False,Bob Langas,DE,1954-1954
/players/L/LangBi20.htm,False,Bill Lange,G-LB,1951-1955
/players/L/LangJi00.htm,False,Jim Langer,C-G,1970-1981
/players/L/LangJe00.htm,True,Jeremy Langford,RB,2015-2016
/players/L/LangJe20.htm,False,Jevon Langford,DE,1996-2001
/players/L/LangKe98.htm,True,Kendall Langford,DE,2008-2016
/players/L/LangRe99.htm,False,Reshard Langford,DB,2010-2011
/players/L/LangAn20.htm,False,Antonio Langham,DB,1994-2000
/players/L/LangIr20.htm,False,Irv Langhoff,B,1922-1923
/players/L/LangRe00.htm,False,Reggie Langhorne,WR,1985-1993
/players/L/LanhCh20.htm,False,Charlie Lanham,T,1922-1923
/players/L/LaniAn00.htm,True,Anthony Lanier,DE,2016-2016
/players/L/LaniKe20.htm,False,Ken Lanier,T,1981-1994
/players/L/LaniWi00.htm,False,Willie Lanier,LB,1967-1977
/players/L/LankJi20.htm,False,Jim Lankas,B,1942-1943
/players/L/LankPa20.htm,False,Paul Lankford,DB,1982-1991
/players/L/LankEl99.htm,True,Ellis Lankster,DB,2009-2014
/players/L/LannSp00.htm,True,Spencer Lanning,P,2013-2015
/players/L/LanpDa20.htm,False,Dan Lanphear,DE,1960-1962
/players/L/LansDa00.htm,True,Danny Lansanah,LB,2008-2015
/players/L/LansGr20.htm,False,Grenny Lansdell,HB,1940-1940
/players/L/LansBu00.htm,False,Buck Lansford,G-T,1955-1960
/players/L/LansJi20.htm,False,Jim Lansford,T,1952-1952
/players/L/lansfmik01.htm,False,Mike Lansford,K,1982-1990
/players/L/LantMo20.htm,False,Mose Lantz,C,1933-1933
/players/L/LanuJa20.htm,False,Jake Lanum,B,1920-1924
/players/L/LanzCh20.htm,False,Chuck Lanza,C,1988-1989
/players/L/LaphBi20.htm,False,Bill Lapham,C,1960-1961
/players/L/LaphDa20.htm,False,Dave Lapham,G-C-T,1974-1983
/players/L/LapkMy20.htm,False,Myron Lapka,NT-DE-DT,1980-1983
/players/L/LapkTe20.htm,False,Ted Lapka,E,1943-1946
/players/L/LaPoRo20.htm,False,Ron LaPointe,TE,1980-1980
/players/L/LaPoPh20.htm,False,Phil LaPorta,T,1974-1975
/players/L/LaPrBe20.htm,False,Bennie LaPresta,B,1933-1934
/players/L/LaraBo20.htm,False,Bob Laraba,LB-QB,1960-1961
/players/L/LaraJa20.htm,False,Jack Laraway,LB,1960-1961
/players/L/LargSt00.htm,False,Steve Largent,WR,1976-1989
/players/L/LarkEr20.htm,False,Eric Larkin,DE,1987-1987
/players/L/LaroGo20.htm,False,Gordon Laro,TE,1995-1995
/players/L/LaRoJo99.htm,False,Joey LaRocque,LB,2008-2008
/players/L/LaRoPa20.htm,False,Paul LaRosa,E,1920-1921
/players/L/LaRoDa20.htm,False,Dan LaRose,T-DE-G,1961-1966
/players/L/LarpCa20.htm,False,Carl Larpenter,G-T,1960-1962
/players/L/LarrKa20.htm,False,Kareem Larrimore,DB,2000-2001
/players/L/LarsJa00.htm,False,Jack Larscheid,HB,1960-1961
/players/L/LarsGa00.htm,False,Gary Larsen,DT,1964-1974
/players/L/LarsLe20.htm,False,Leif Larsen,DT,2000-2001
/players/L/LarsSp99.htm,False,Spencer Larsen,FB-LB,2008-2013
/players/L/LarsTe20.htm,True,Ted Larsen,C,2010-2016
/players/L/LarsTy00.htm,True,Tyler Larsen,C,2016-2016
/players/L/LarsBi20.htm,False,Bill Larson,FB,1960-1960
/players/L/LarsBi21.htm,False,Bill Larson,TE,1975-1980
/players/L/LarsGr00.htm,False,Greg Larson,C-G-T,1961-1973
/players/L/LarsKu20.htm,False,Kurt Larson,LB,1989-1991
/players/L/LarsKy20.htm,False,Kyle Larson,P,2004-2008
/players/L/LarsLo20.htm,False,Louie Larson,C-B,1926-1929
/players/L/LarsLy20.htm,False,Lynn Larson,T,1971-1971
/players/L/LarsOj20.htm,False,Ojay Larson,C,1922-1929
/players/L/LarsPa00.htm,False,Paul Larson,QB,1957-1960
/players/L/LarsPe00.htm,False,Pete Larson,RB,1967-1968
/players/L/LarsSw20.htm,False,Swede Larson,HB,1920-1923
/players/L/LaryYa00.htm,False,Yale Lary,DB,1952-1964
/players/L/LascJo20.htm,False,John Lascari,E,1942-1942
/players/L/LascDa00.htm,True,Daniel Lasco,RB,2016-2016
/players/L/LashJi00.htm,False,Jim Lash,WR,1973-1977
/players/L/lashatim01.htm,False,Tim Lashar,K,1987-1987
/players/L/LasiPa00.htm,True,Paul Lasike,FB,2016-2016
/players/L/LaskGr20.htm,False,Greg Lasker,DB,1986-1988
/players/L/LaskBi00.htm,False,Bill Laskey,LB,1965-1974
/players/L/LaskFr20.htm,False,Frank Lasky,T,1964-1965
/players/L/LaslJi20.htm,False,Jim Laslavic,LB,1973-1982
/players/L/LassNi20.htm,False,Nick Lassa,T-C-G-E,1922-1923
/players/L/LassLo20.htm,False,Lou Lassahn,E,1938-1938
/players/L/LassDi20.htm,False,Dick Lasse,LB,1958-1962
/players/L/LassDe00.htm,False,Derrick Lassic,RB,1993-1993
/players/L/LassIk00.htm,False,Ike Lassiter,DE-DT,1962-1971
/players/L/LassKw20.htm,False,Kwamie Lassiter,DB,1995-2004
/players/L/LastAr20.htm,False,Art Laster,T,1970-1970
/players/L/LastDo20.htm,False,Don Laster,T,1982-1984
/players/L/LathDa01.htm,True,Darius Latham,DT,2016-2016
/players/L/LathGr20.htm,False,Greg Lathan,WR,1987-1987
/players/L/LathLa00.htm,False,Lamar Lathon,LB-DE,1990-1998
/players/L/LathKi20.htm,False,Kit Lathrop,DE-NT,1979-1987
/players/L/LatiAl20.htm,False,Al Latimer,DB,1979-1984
/players/L/LatiCo00.htm,True,Cody Latimer,WR,2014-2016
/players/L/LatiDo20.htm,False,Don Latimer,NT,1978-1983
/players/L/LatiJe00.htm,False,Jerry Latin,RB,1975-1978
/players/L/LatoTo20.htm,False,Tony Latone,B,1925-1930
/players/L/LatoCh20.htm,False,Chuck Latourette,P-DB,1967-1971
/players/L/LatsBi00.htm,False,Billy Latsko,RB,2010-2010
/players/L/LattGr00.htm,False,Greg Latta,TE,1975-1979
/players/L/LattBr20.htm,False,Brian Lattimore,RB,1991-1991
/players/L/LattDe01.htm,True,DeDe Lattimore,LB,2014-2014
/players/L/LattJa00.htm,True,Jamari Lattimore,LB,2011-2015
/players/L/LattJo00.htm,False,Johnny Lattner,HB,1954-1954
/players/L/LatzPa20.htm,False,Paul Latzke,C,1966-1968
/players/L/LaueDu20.htm,False,Dutch Lauer,B-E,1922-1926
/players/L/LaueLa20.htm,False,Larry Lauer,C,1956-1957
/players/L/LauePe20.htm,False,Pete Lauer,FB-QB,1922-1922
/players/L/LaufBa00.htm,False,Babe Laufenberg,QB,1986-1990
/players/L/LaugBu20.htm,False,Bud Laughlin,FB,1955-1955
/players/L/LaugJi20.htm,False,Jim Laughlin,LB,1980-1987
/players/L/LaugJi21.htm,False,Jim Laughton,TE,1986-1986
/players/L/LaurHa20.htm,False,Hank Lauricella,HB,1952-1952
/players/L/LaurFr20.htm,False,Francis Laurinaitis,LB,1947-1947
/players/L/LaurJa99.htm,True,James Laurinaitis,LB,2009-2016
/players/L/LaurLi20.htm,False,Lindy Lauro,DB,1951-1951
/players/L/LaurLa20.htm,False,Lance Laury,LB,2006-2010
/players/L/LauvSh20.htm,True,Shawn Lauvao,G,2010-2016
/players/L/LauxTe20.htm,False,Ted Laux,HB-DB,1943-1944
/players/L/LavaCh20.htm,False,Chad Lavalais,DT,2004-2005
/players/L/LavaAl20.htm,False,Al Lavan,DB,1969-1970
/players/L/LaveDa00.htm,False,Dante Lavelli,E-DE,1946-1956
/players/L/LaveJo00.htm,False,Joe Lavender,DB,1973-1982
/players/L/LaveRo20.htm,False,Robert Lavette,RB,1985-1987
/players/L/LaviPa20.htm,False,Paul Lavine,LB,1987-1987
/players/L/LawxCo00.htm,True,Cordarro Law,DE,2014-2015
/players/L/LawxDe20.htm,False,Dennis Law,WR,1978-1978
/players/L/LawxHu20.htm,False,Hubbard Law,G,1942-1945
/players/L/LawxJo20.htm,False,John Law,T,1930-1930
/players/L/LawxTy00.htm,False,Ty Law,DB,1995-2009
/players/L/LawlAl20.htm,False,Al Lawler,HB-DB,1948-1948
/players/L/LawlBu20.htm,False,Burton Lawless,G,1975-1980
/players/L/LawrAm20.htm,False,Amos Lawrence,RB,1981-1982
/players/L/LawrBe20.htm,False,Ben Lawrence,G,1987-1987
/players/L/LawrCa01.htm,False,Cameron Lawrence,LB,2013-2014
/players/L/LawrDe00.htm,True,Demarcus Lawrence,DE,2014-2016
/players/L/LawrDo20.htm,False,Don Lawrence,DT-T-G,1959-1961
/players/L/LawrEd20.htm,False,Ed Lawrence,B,1929-1930
/players/L/LawrHe00.htm,False,Henry Lawrence,T-G,1974-1986
/players/L/LawrJi20.htm,False,Jimmy Lawrence,WB-HB,1936-1939
/players/L/LawrKe00.htm,False,Kent Lawrence,WR,1969-1970
